ID,Target_Form_ID,Source_Form_ID,Comment,Source,Xenolog_Cluster_ID,Borrowing_Detection_Method
expert-EasternBahen-one-1,EasternBahen-one-1,,Sinitic,,expert-146,
expert-EasternBahen-open-1,EasternBahen-open-1,,,,expert-250,
auto-EasternBahen-open-1,EasternBahen-open-1,,,,auto-149,
expert-EasternBahen-orangefruit-1,EasternBahen-orangefruit-1,,Mandarin,,expert-152,
expert-EasternBahen-paddyfield-1,EasternBahen-paddyfield-1,,Sinitic 田 MC den OC lˤiŋ,,expert-154,
expert-EasternBahen-person-1,EasternBahen-person-1,,Sinitic 人 MC nyin,,expert-155,
expert-EasternBahen-pig-1,EasternBahen-pig-1,,,,expert-262,
auto-EasternBahen-pig-1,EasternBahen-pig-1,,,,auto-152,
auto-EasternBahen-plantsomething-1,EasternBahen-plantsomething-1,,,,auto-155,
expert-EasternBahen-pull-1,EasternBahen-pull-1,,,,expert-271,
auto-EasternBahen-pull-1,EasternBahen-pull-1,,,,auto-156,
expert-EasternBahen-push-1,EasternBahen-push-1,,,,expert-275,
auto-EasternBahen-push-1,EasternBahen-push-1,,,,auto-160,
expert-EasternBahen-quilt-1,EasternBahen-quilt-1,,,,expert-159,
expert-EasternBahen-red-1,EasternBahen-red-1,,,,expert-282,
auto-EasternBahen-red-1,EasternBahen-red-1,,,,auto-167,
expert-EasternBahen-river-1,EasternBahen-river-1,,,,expert-288,
auto-EasternBahen-river-1,EasternBahen-river-1,,,,auto-169,
expert-EasternBahen-salt-1,EasternBahen-salt-1,,,,expert-298,
auto-EasternBahen-salt-1,EasternBahen-salt-1,,,,auto-174,
expert-EasternBahen-sand-1,EasternBahen-sand-1,,,,expert-168,
expert-EasternBahen-shoe-1,EasternBahen-shoe-1,,Sinitic,,expert-319,
auto-EasternBahen-shoe-1,EasternBahen-shoe-1,,,,auto-183,
expert-EasternBahen-shoot-1,EasternBahen-shoot-1,,,,expert-321,
auto-EasternBahen-shoot-1,EasternBahen-shoot-1,,,,auto-184,
expert-EasternBahen-shut-1,EasternBahen-shut-1,,Sinitic,,expert-324,
auto-EasternBahen-shut-1,EasternBahen-shut-1,,,,auto-186,
expert-EasternBahen-sing-1,EasternBahen-sing-1,,Sinitic,,expert-327,
auto-EasternBahen-sing-1,EasternBahen-sing-1,,,,auto-189,
expert-EasternBahen-sit-1,EasternBahen-sit-1,,,,expert-329,
auto-EasternBahen-sit-1,EasternBahen-sit-1,,,,auto-190,
expert-EasternBahen-small-1,EasternBahen-small-1,,Sinitic,,expert-337,
expert-EasternBahen-smellperceive-1,EasternBahen-smellperceive-1,,Sinitic,,expert-341,
expert-EasternBahen-soft-1,EasternBahen-soft-1,,,,expert-345,
auto-EasternBahen-soft-1,EasternBahen-soft-1,,,,auto-201,
expert-EasternBahen-sour-1,EasternBahen-sour-1,,Sinitic,,expert-176,
expert-EasternBahen-stand-1,EasternBahen-stand-1,,,,expert-365,
auto-EasternBahen-stand-1,EasternBahen-stand-1,,,,auto-206,
auto-EasternBahen-straight-1,EasternBahen-straight-1,,,,auto-212,
expert-EasternBahen-swim-1,EasternBahen-swim-1,,Sinitic,,expert-185,
expert-EasternBahen-tea-1,EasternBahen-tea-1,,Sinitic,,expert-188,
auto-EasternBahen-thick-1,EasternBahen-thick-1,,,,auto-221,
expert-EasternBahen-thou-1,EasternBahen-thou-1,,,,expert-386,
expert-EasternBahen-tired-1,EasternBahen-tired-1,,,,expert-391,
auto-EasternBahen-tired-1,EasternBahen-tired-1,,,,auto-226,
auto-EasternBahen-tongue-1,EasternBahen-tongue-1,,,,auto-227,
expert-EasternBahen-untie-1,EasternBahen-untie-1,,,,expert-404,
auto-EasternBahen-untie-1,EasternBahen-untie-1,,,,auto-232,
expert-EasternBahen-village-1,EasternBahen-village-1,,Sinitic,,expert-181,
expert-EasternBahen-vomit-1,EasternBahen-vomit-1,,,,expert-201,
expert-EasternBahen-waitfor-1,EasternBahen-waitfor-1,,Sinitic,,expert-413,
auto-EasternBahen-waitfor-1,EasternBahen-waitfor-1,,,,auto-240,
auto-EasternLuobuohe-and-1,EasternLuobuohe-and-1,,,,auto-2,
expert-EasternLuobuohe-arrow-1,EasternLuobuohe-arrow-1,,,,expert-4,
auto-EasternLuobuohe-arrow-1,EasternLuobuohe-arrow-1,,,,auto-4,
expert-EasternLuobuohe-be-1,EasternLuobuohe-be-1,,,,expert-8,
auto-EasternLuobuohe-be-1,EasternLuobuohe-be-1,,,,auto-10,
expert-EasternLuobuohe-big-1,EasternLuobuohe-big-1,,,,expert-17,
auto-EasternLuobuohe-big-1,EasternLuobuohe-big-1,,,,auto-16,
expert-EasternLuobuohe-bite-1,EasternLuobuohe-bite-1,,,,expert-20,
expert-EasternLuobuohe-blowwithmouth-1,EasternLuobuohe-blowwithmouth-1,,,,expert-23,
auto-EasternLuobuohe-bright-1,EasternLuobuohe-bright-1,,,,auto-27,
expert-EasternLuobuohe-caprinegoatorsheep-1,EasternLuobuohe-caprinegoatorsheep-1,,,,expert-42,
expert-EasternLuobuohe-cat-1,EasternLuobuohe-cat-1,,,,expert-45,
expert-EasternLuobuohe-cattle-1,EasternLuobuohe-cattle-1,,,,expert-39,
expert-EasternLuobuohe-chicken-1,EasternLuobuohe-chicken-1,,Sinitic 雞 kej,,expert-49,
auto-EasternLuobuohe-chicken-1,EasternLuobuohe-chicken-1,,,,auto-30,
expert-EasternLuobuohe-chopsticks-1,EasternLuobuohe-chopsticks-1,,?,,expert-43,
auto-EasternLuobuohe-come-1,EasternLuobuohe-come-1,,,,auto-38,
expert-EasternLuobuohe-cotton-1,EasternLuobuohe-cotton-1,,,,expert-50,
expert-EasternLuobuohe-cry-1,EasternLuobuohe-cry-1,,,,expert-79,
auto-EasternLuobuohe-cry-1,EasternLuobuohe-cry-1,,,,auto-42,
expert-EasternLuobuohe-die-1,EasternLuobuohe-die-1,,,,expert-83,
auto-EasternLuobuohe-die-1,EasternLuobuohe-die-1,,,,auto-45,
expert-EasternLuobuohe-do-1,EasternLuobuohe-do-1,,,,expert-93,
auto-EasternLuobuohe-do-1,EasternLuobuohe-do-1,,,,auto-51,
expert-EasternLuobuohe-dog-1,EasternLuobuohe-dog-1,,Sinitic 狗 MC kuwX OC Cə.kˤroʔ,,expert-51,
expert-EasternLuobuohe-drink-1,EasternLuobuohe-drink-1,,,,expert-95,
expert-EasternLuobuohe-duck-1,EasternLuobuohe-duck-1,,,,expert-105,
auto-EasternLuobuohe-duck-1,EasternLuobuohe-duck-1,,,,auto-53,
expert-EasternLuobuohe-early-1,EasternLuobuohe-early-1,,,,expert-107,
auto-EasternLuobuohe-egg-1,EasternLuobuohe-egg-1,,,,auto-56,
auto-EasternLuobuohe-empty-1,EasternLuobuohe-empty-1,,,,auto-58,
expert-EasternLuobuohe-eye-1,EasternLuobuohe-eye-1,,Sinitic 目 MC mjuwk,,expert-53,
expert-EasternLuobuohe-face-1,EasternLuobuohe-face-1,,Sinitic 面 MC mjuwk,,expert-55,
expert-EasternLuobuohe-faecesexcrement-1,EasternLuobuohe-faecesexcrement-1,,,,expert-116,
auto-EasternLuobuohe-faecesexcrement-1,EasternLuobuohe-faecesexcrement-1,,,,auto-62,
expert-EasternLuobuohe-father-1,EasternLuobuohe-father-1,,,,expert-126,
auto-EasternLuobuohe-father-1,EasternLuobuohe-father-1,,,,auto-67,
expert-EasternLuobuohe-fearbeafraid-1,EasternLuobuohe-fearbeafraid-1,,,,expert-130,
auto-EasternLuobuohe-fearbeafraid-1,EasternLuobuohe-fearbeafraid-1,,,,auto-70,
expert-EasternLuobuohe-few-1,EasternLuobuohe-few-1,,Sinitic 少 MC syewX,,expert-67,
expert-EasternLuobuohe-fish-1,EasternLuobuohe-fish-1,,,,expert-133,
auto-EasternLuobuohe-fish-1,EasternLuobuohe-fish-1,,,,auto-75,
auto-EasternLuobuohe-flat-1,EasternLuobuohe-flat-1,,,,auto-78,
expert-EasternLuobuohe-flyinsect-1,EasternLuobuohe-flyinsect-1,,,,expert-73,
expert-EasternLuobuohe-full-1,EasternLuobuohe-full-1,,,,expert-142,
expert-EasternLuobuohe-give-1,EasternLuobuohe-give-1,,,,expert-148,
auto-EasternLuobuohe-give-1,EasternLuobuohe-give-1,,,,auto-85,
expert-EasternLuobuohe-goout-1,EasternLuobuohe-goout-1,,,,expert-150,
auto-EasternLuobuohe-goout-1,EasternLuobuohe-goout-1,,,,auto-87,
expert-EasternLuobuohe-green-1,EasternLuobuohe-green-1,,Sinitic,,expert-158,
expert-EasternLuobuohe-guest-1,EasternLuobuohe-guest-1,,Sinitic,,expert-160,
expert-EasternLuobuohe-hornanatomy-1,EasternLuobuohe-hornanatomy-1,,,,expert-177,
expert-EasternLuobuohe-hundred-1,EasternLuobuohe-hundred-1,,,,expert-182,
auto-EasternLuobuohe-hundred-1,EasternLuobuohe-hundred-1,,,,auto-100,
expert-EasternLuobuohe-iron-1,EasternLuobuohe-iron-1,,Sinitic,,expert-101,
expert-EasternLuobuohe-leaf-1,EasternLuobuohe-leaf-1,,,,expert-103,
expert-EasternLuobuohe-lightweight-1,EasternLuobuohe-lightweight-1,,,,expert-203,
expert-EasternLuobuohe-long-1,EasternLuobuohe-long-1,,,,expert-205,
auto-EasternLuobuohe-long-1,EasternLuobuohe-long-1,,,,auto-107,
auto-EasternLuobuohe-look-1,EasternLuobuohe-look-1,,,,auto-110,
expert-EasternLuobuohe-many-1,EasternLuobuohe-many-1,,,,expert-216,
auto-EasternLuobuohe-many-1,EasternLuobuohe-many-1,,,,auto-114,
expert-EasternLuobuohe-mother-1,EasternLuobuohe-mother-1,,,,expert-224,
expert-EasternLuobuohe-new-1,EasternLuobuohe-new-1,,Sinitic,,expert-143,
expert-EasternLuobuohe-nine-1,EasternLuobuohe-nine-1,,,,expert-144,
auto-EasternLuobuohe-nine-1,EasternLuobuohe-nine-1,,,,auto-135,
expert-EasternLuobuohe-nose-1,EasternLuobuohe-nose-1,,Sinitic,,expert-145,
expert-EasternLuobuohe-not-1,EasternLuobuohe-not-1,,,,expert-239,
auto-EasternLuobuohe-not-1,EasternLuobuohe-not-1,,,,auto-138,
expert-EasternLuobuohe-oldaged-1,EasternLuobuohe-oldaged-1,,,,expert-242,
auto-EasternLuobuohe-oldaged-1,EasternLuobuohe-oldaged-1,,,,auto-143,
expert-EasternLuobuohe-oldersister-1,EasternLuobuohe-oldersister-1,,,,expert-246,
expert-EasternLuobuohe-one-1,EasternLuobuohe-one-1,,Sinitic,,expert-146,
expert-EasternLuobuohe-open-1,EasternLuobuohe-open-1,,,,expert-250,
auto-EasternLuobuohe-open-1,EasternLuobuohe-open-1,,,,auto-149,
expert-EasternLuobuohe-paddyfield-1,EasternLuobuohe-paddyfield-1,,Sinitic 田 MC den OC lˤiŋ,,expert-154,
expert-EasternLuobuohe-person-1,EasternLuobuohe-person-1,,Sinitic 人 MC nyin,,expert-155,
expert-EasternLuobuohe-pig-1,EasternLuobuohe-pig-1,,,,expert-262,
auto-EasternLuobuohe-pig-1,EasternLuobuohe-pig-1,,,,auto-152,
auto-EasternLuobuohe-plantsomething-1,EasternLuobuohe-plantsomething-1,,,,auto-155,
auto-EasternLuobuohe-pull-1,EasternLuobuohe-pull-1,,,,auto-156,
expert-EasternLuobuohe-push-1,EasternLuobuohe-push-1,,,,expert-277,
auto-EasternLuobuohe-push-1,EasternLuobuohe-push-1,,,,auto-161,
expert-EasternLuobuohe-quilt-1,EasternLuobuohe-quilt-1,,,,expert-159,
expert-EasternLuobuohe-rainprecipitation-1,EasternLuobuohe-rainprecipitation-1,,,,expert-280,
auto-EasternLuobuohe-rainprecipitation-1,EasternLuobuohe-rainprecipitation-1,,,,auto-164,
expert-EasternLuobuohe-salt-1,EasternLuobuohe-salt-1,,,,expert-298,
auto-EasternLuobuohe-salt-1,EasternLuobuohe-salt-1,,,,auto-174,
expert-EasternLuobuohe-shoot-1,EasternLuobuohe-shoot-1,,,,expert-321,
auto-EasternLuobuohe-shoot-1,EasternLuobuohe-shoot-1,,,,auto-184,
expert-EasternLuobuohe-slow-1,EasternLuobuohe-slow-1,,Sinitic,,expert-333,
auto-EasternLuobuohe-slow-1,EasternLuobuohe-slow-1,,,,auto-194,
expert-EasternLuobuohe-small-1,EasternLuobuohe-small-1,,Sinitic,,expert-337,
expert-EasternLuobuohe-smellperceive-1,EasternLuobuohe-smellperceive-1,,Sinitic,,expert-341,
expert-EasternLuobuohe-sour-1,EasternLuobuohe-sour-1,,Sinitic,,expert-176,
expert-EasternLuobuohe-stand-1,EasternLuobuohe-stand-1,,,,expert-365,
auto-EasternLuobuohe-stand-1,EasternLuobuohe-stand-1,,,,auto-206,
auto-EasternLuobuohe-straight-1,EasternLuobuohe-straight-1,,,,auto-212,
expert-EasternLuobuohe-sugar-1,EasternLuobuohe-sugar-1,,,,expert-372,
auto-EasternLuobuohe-sugar-1,EasternLuobuohe-sugar-1,,,,auto-214,
expert-EasternLuobuohe-swim-1,EasternLuobuohe-swim-1,,Sinitic,,expert-185,
expert-EasternLuobuohe-tea-1,EasternLuobuohe-tea-1,,Sinitic,,expert-188,
expert-EasternLuobuohe-that-1,EasternLuobuohe-that-1,,,,expert-379,
auto-EasternLuobuohe-thick-1,EasternLuobuohe-thick-1,,,,auto-221,
expert-EasternLuobuohe-tongue-1,EasternLuobuohe-tongue-1,,Sinitic,,expert-198,
expert-EasternLuobuohe-untie-1,EasternLuobuohe-untie-1,,,,expert-405,
auto-EasternLuobuohe-untie-1,EasternLuobuohe-untie-1,,,,auto-233,
expert-EasternLuobuohe-vomit-1,EasternLuobuohe-vomit-1,,,,expert-201,
expert-EasternLuobuohe-waitfor-1,EasternLuobuohe-waitfor-1,,Sinitic,,expert-413,
auto-EasternLuobuohe-waitfor-1,EasternLuobuohe-waitfor-1,,,,auto-240,
auto-EasternLuobuohe-walk-1,EasternLuobuohe-walk-1,,,,auto-241,
expert-EasternLuobuohe-what-1,EasternLuobuohe-what-1,,,,expert-202,
expert-EasternQiandong-arrow-1,EasternQiandong-arrow-1,,,,expert-3,
auto-EasternQiandong-arrow-1,EasternQiandong-arrow-1,,,,auto-3,
expert-EasternQiandong-be-1,EasternQiandong-be-1,,,,expert-8,
auto-EasternQiandong-be-1,EasternQiandong-be-1,,,,auto-10,
expert-EasternQiandong-bealive-1,EasternQiandong-bealive-1,,Sinitic,,expert-10,
expert-EasternQiandong-beanorpea-1,EasternQiandong-beanorpea-1,,,,expert-13,
auto-EasternQiandong-beanorpea-1,EasternQiandong-beanorpea-1,,,,auto-14,
expert-EasternQiandong-big-1,EasternQiandong-big-1,,,,expert-17,
auto-EasternQiandong-big-1,EasternQiandong-big-1,,,,auto-16,
expert-EasternQiandong-bite-1,EasternQiandong-bite-1,,,,expert-19,
auto-EasternQiandong-black-1,EasternQiandong-black-1,,,,auto-19,
expert-EasternQiandong-bow-1,EasternQiandong-bow-1,,,,expert-28,
auto-EasternQiandong-bow-1,EasternQiandong-bow-1,,,,auto-25,
expert-EasternQiandong-branch-1,EasternQiandong-branch-1,,Sinitic 枝 MC tsye OC ke,,expert-34,
expert-EasternQiandong-cat-1,EasternQiandong-cat-1,,,,expert-45,
expert-EasternQiandong-chicken-1,EasternQiandong-chicken-1,,Sinitic 雞 kej,,expert-49,
auto-EasternQiandong-chicken-1,EasternQiandong-chicken-1,,,,auto-30,
expert-EasternQiandong-chopsticks-1,EasternQiandong-chopsticks-1,,Sinitic 箸 MC drjoH,,expert-40,
expert-EasternQiandong-cold-1,EasternQiandong-cold-1,,,,expert-61,
auto-EasternQiandong-cold-1,EasternQiandong-cold-1,,,,auto-36,
expert-EasternQiandong-come-1,EasternQiandong-come-1,,,,expert-63,
auto-EasternQiandong-come-1,EasternQiandong-come-1,,,,auto-39,
expert-EasternQiandong-cotton-1,EasternQiandong-cotton-1,,,,expert-50,
expert-EasternQiandong-cry-1,EasternQiandong-cry-1,,,,expert-79,
auto-EasternQiandong-cry-1,EasternQiandong-cry-1,,,,auto-42,
expert-EasternQiandong-die-1,EasternQiandong-die-1,,,,expert-83,
auto-EasternQiandong-die-1,EasternQiandong-die-1,,,,auto-45,
expert-EasternQiandong-difficult-1,EasternQiandong-difficult-1,,,,expert-84,
auto-EasternQiandong-difficult-1,EasternQiandong-difficult-1,,,,auto-46,
expert-EasternQiandong-do-1,EasternQiandong-do-1,,,,expert-93,
auto-EasternQiandong-do-1,EasternQiandong-do-1,,,,auto-51,
expert-EasternQiandong-dog-1,EasternQiandong-dog-1,,Sinitic 狗 MC kuwX OC Cə.kˤroʔ,,expert-51,
expert-EasternQiandong-drink-1,EasternQiandong-drink-1,,,,expert-95,
expert-EasternQiandong-duck-1,EasternQiandong-duck-1,,,,expert-105,
auto-EasternQiandong-duck-1,EasternQiandong-duck-1,,,,auto-53,
expert-EasternQiandong-early-1,EasternQiandong-early-1,,,,expert-107,
auto-EasternQiandong-egg-1,EasternQiandong-egg-1,,,,auto-56,
expert-EasternQiandong-eye-1,EasternQiandong-eye-1,,Sinitic 目 MC mjuwk,,expert-53,
expert-EasternQiandong-face-1,EasternQiandong-face-1,,Sinitic 面 MC mjuwk,,expert-55,
auto-EasternQiandong-face-1,EasternQiandong-face-1,,,,auto-60,
expert-EasternQiandong-faecesexcrement-1,EasternQiandong-faecesexcrement-1,,,,expert-116,
auto-EasternQiandong-faecesexcrement-1,EasternQiandong-faecesexcrement-1,,,,auto-62,
expert-EasternQiandong-fast-1,EasternQiandong-fast-1,,,,expert-122,
expert-EasternQiandong-fatobese-1,EasternQiandong-fatobese-1,,Sinitic 壯 MC tsrjangH,,expert-124,
expert-EasternQiandong-father-1,EasternQiandong-father-1,,,,expert-126,
auto-EasternQiandong-father-1,EasternQiandong-father-1,,,,auto-67,
expert-EasternQiandong-fearbeafraid-1,EasternQiandong-fearbeafraid-1,,,,expert-130,
auto-EasternQiandong-fearbeafraid-1,EasternQiandong-fearbeafraid-1,,,,auto-70,
expert-EasternQiandong-few-1,EasternQiandong-few-1,,Sinitic 少 MC syewX,,expert-67,
expert-EasternQiandong-fire-1,EasternQiandong-fire-1,,,,expert-66,
expert-EasternQiandong-fish-1,EasternQiandong-fish-1,,Sinitic,,expert-68,
expert-EasternQiandong-four-1,EasternQiandong-four-1,,Sinitic,,expert-139,
expert-EasternQiandong-full-1,EasternQiandong-full-1,,,,expert-142,
expert-EasternQiandong-garlic-1,EasternQiandong-garlic-1,,Sinitic,,expert-85,
expert-EasternQiandong-ginger-1,EasternQiandong-ginger-1,,Sinitic,,expert-97,
auto-EasternQiandong-green-1,EasternQiandong-green-1,,,,auto-89,
expert-EasternQiandong-guest-1,EasternQiandong-guest-1,,Sinitic,,expert-160,
expert-EasternQiandong-heart-1,EasternQiandong-heart-1,,,,expert-100,
auto-EasternQiandong-high-1,EasternQiandong-high-1,,,,auto-96,
expert-EasternQiandong-hornanatomy-1,EasternQiandong-hornanatomy-1,,,,expert-177,
expert-EasternQiandong-hundred-1,EasternQiandong-hundred-1,,,,expert-182,
auto-EasternQiandong-hundred-1,EasternQiandong-hundred-1,,,,auto-100,
auto-EasternQiandong-i-1,EasternQiandong-i-1,,,,auto-101,
expert-EasternQiandong-iron-1,EasternQiandong-iron-1,,Sinitic,,expert-101,
expert-EasternQiandong-long-1,EasternQiandong-long-1,,,,expert-205,
auto-EasternQiandong-long-1,EasternQiandong-long-1,,,,auto-107,
expert-EasternQiandong-meat-1,EasternQiandong-meat-1,,,,expert-220,
auto-EasternQiandong-meat-1,EasternQiandong-meat-1,,,,auto-120,
expert-EasternQiandong-name-1,EasternQiandong-name-1,,名字 MC mjieng dziH,,expert-230,
auto-EasternQiandong-name-1,EasternQiandong-name-1,,,,auto-126,
expert-EasternQiandong-near-1,EasternQiandong-near-1,,,,expert-234,
auto-EasternQiandong-near-1,EasternQiandong-near-1,,,,auto-131,
expert-EasternQiandong-neck-1,EasternQiandong-neck-1,,Sinitic,,expert-141,
auto-EasternQiandong-needleforsewing-1,EasternQiandong-needleforsewing-1,,,,auto-132,
expert-EasternQiandong-nine-1,EasternQiandong-nine-1,,,,expert-144,
auto-EasternQiandong-nine-1,EasternQiandong-nine-1,,,,auto-135,
expert-EasternQiandong-not-1,EasternQiandong-not-1,,,,expert-239,
auto-EasternQiandong-not-1,EasternQiandong-not-1,,,,auto-138,
expert-EasternQiandong-oldaged-1,EasternQiandong-oldaged-1,,,,expert-242,
auto-EasternQiandong-oldaged-1,EasternQiandong-oldaged-1,,,,auto-143,
expert-EasternQiandong-oldersister-1,EasternQiandong-oldersister-1,,,,expert-246,
auto-EasternQiandong-oldersister-1,EasternQiandong-oldersister-1,,,,auto-145,
expert-EasternQiandong-one-1,EasternQiandong-one-1,,Sinitic,,expert-146,
expert-EasternQiandong-open-1,EasternQiandong-open-1,,,,expert-250,
auto-EasternQiandong-open-1,EasternQiandong-open-1,,,,auto-149,
expert-EasternQiandong-orangefruit-1,EasternQiandong-orangefruit-1,,Mandarin,,expert-152,
expert-EasternQiandong-paddyfield-1,EasternQiandong-paddyfield-1,,Sinitic 田 MC den OC lˤiŋ,,expert-154,
expert-EasternQiandong-person-1,EasternQiandong-person-1,,Sinitic 人 MC nyin,,expert-155,
expert-EasternQiandong-pig-1,EasternQiandong-pig-1,,,,expert-262,
auto-EasternQiandong-pig-1,EasternQiandong-pig-1,,,,auto-152,
expert-EasternQiandong-pull-1,EasternQiandong-pull-1,,,,expert-271,
auto-EasternQiandong-pull-1,EasternQiandong-pull-1,,,,auto-156,
expert-EasternQiandong-quilt-1,EasternQiandong-quilt-1,,,,expert-159,
auto-EasternQiandong-red-1,EasternQiandong-red-1,,,,auto-166,
expert-EasternQiandong-round-1,EasternQiandong-round-1,,Tai-Kadai,,expert-294,
auto-EasternQiandong-round-1,EasternQiandong-round-1,,,,auto-173,
expert-EasternQiandong-sand-1,EasternQiandong-sand-1,,,,expert-168,
auto-EasternQiandong-sharp-1,EasternQiandong-sharp-1,,,,auto-181,
expert-EasternQiandong-shoe-1,EasternQiandong-shoe-1,,Sinitic,,expert-319,
auto-EasternQiandong-shoe-1,EasternQiandong-shoe-1,,,,auto-183,
auto-EasternQiandong-sick-1,EasternQiandong-sick-1,,,,auto-188,
expert-EasternQiandong-sing-1,EasternQiandong-sing-1,,Sinitic,,expert-327,
auto-EasternQiandong-sing-1,EasternQiandong-sing-1,,,,auto-189,
expert-EasternQiandong-small-1,EasternQiandong-small-1,,Tai-Kadai,,expert-339,
auto-EasternQiandong-small-1,EasternQiandong-small-1,,,,auto-197,
expert-EasternQiandong-smellperceive-1,EasternQiandong-smellperceive-1,,Sinitic,,expert-341,
expert-EasternQiandong-sour-1,EasternQiandong-sour-1,,Sinitic,,expert-176,
auto-EasternQiandong-spicy-1,EasternQiandong-spicy-1,,,,auto-204,
expert-EasternQiandong-stand-1,EasternQiandong-stand-1,,,,expert-365,
auto-EasternQiandong-stand-1,EasternQiandong-stand-1,,,,auto-206,
auto-EasternQiandong-stinking-1,EasternQiandong-stinking-1,,,,auto-211,
expert-EasternQiandong-sugar-1,EasternQiandong-sugar-1,,,,expert-372,
auto-EasternQiandong-sugar-1,EasternQiandong-sugar-1,,,,auto-214,
auto-EasternQiandong-thick-1,EasternQiandong-thick-1,,,,auto-221,
expert-EasternQiandong-thou-1,EasternQiandong-thou-1,,,,expert-386,
auto-EasternQiandong-thou-1,EasternQiandong-thou-1,,,,auto-224,
expert-EasternQiandong-tired-1,EasternQiandong-tired-1,,Sinitic,,expert-196,
expert-EasternQiandong-untie-1,EasternQiandong-untie-1,,,,expert-405,
auto-EasternQiandong-untie-1,EasternQiandong-untie-1,,,,auto-233,
expert-EasternQiandong-urine-1,EasternQiandong-urine-1,,Sinitic,,expert-406,
auto-EasternQiandong-urine-1,EasternQiandong-urine-1,,,,auto-234,
expert-EasternQiandong-vomit-1,EasternQiandong-vomit-1,,,,expert-201,
expert-EasternQiandong-waitfor-1,EasternQiandong-waitfor-1,,Sinitic,,expert-413,
auto-EasternQiandong-waitfor-1,EasternQiandong-waitfor-1,,,,auto-240,
auto-EasternQiandong-wet-1,EasternQiandong-wet-1,,,,auto-245,
expert-EasternXiangxi-ant-1,EasternXiangxi-ant-1,,Sinitic,,expert-5,
expert-EasternXiangxi-arrow-1,EasternXiangxi-arrow-1,,,,expert-3,
auto-EasternXiangxi-arrow-1,EasternXiangxi-arrow-1,,,,auto-3,
expert-EasternXiangxi-be-1,EasternXiangxi-be-1,,,,expert-9,
auto-EasternXiangxi-be-1,EasternXiangxi-be-1,,,,auto-9,
expert-EasternXiangxi-big-1,EasternXiangxi-big-1,,,,expert-17,
auto-EasternXiangxi-big-1,EasternXiangxi-big-1,,,,auto-16,
expert-EasternXiangxi-blowwithmouth-1,EasternXiangxi-blowwithmouth-1,,,,expert-23,
expert-EasternXiangxi-bow-1,EasternXiangxi-bow-1,,,,expert-28,
auto-EasternXiangxi-bow-1,EasternXiangxi-bow-1,,,,auto-25,
expert-EasternXiangxi-butterfly-1,EasternXiangxi-butterfly-1,,,,expert-38,
expert-EasternXiangxi-caprinegoatorsheep-1,EasternXiangxi-caprinegoatorsheep-1,,,,expert-42,
expert-EasternXiangxi-cat-1,EasternXiangxi-cat-1,,,,expert-45,
expert-EasternXiangxi-chicken-1,EasternXiangxi-chicken-1,,Sinitic 雞 kej,,expert-49,
auto-EasternXiangxi-chicken-1,EasternXiangxi-chicken-1,,,,auto-30,
expert-EasternXiangxi-chopsticks-1,EasternXiangxi-chopsticks-1,,Sinitic 箸 MC drjoH,,expert-40,
expert-EasternXiangxi-claw-1,EasternXiangxi-claw-1,,Sinitic 爪 MC tsraewX,,expert-41,
expert-EasternXiangxi-clean-1,EasternXiangxi-clean-1,,Sinitic,,expert-44,
expert-EasternXiangxi-cloud-1,EasternXiangxi-cloud-1,,Sinitic yuntou,,expert-46,
expert-EasternXiangxi-cold-1,EasternXiangxi-cold-1,,,,expert-61,
auto-EasternXiangxi-cold-1,EasternXiangxi-cold-1,,,,auto-36,
expert-EasternXiangxi-come-1,EasternXiangxi-come-1,,,,expert-63,
auto-EasternXiangxi-come-1,EasternXiangxi-come-1,,,,auto-39,
expert-EasternXiangxi-cotton-1,EasternXiangxi-cotton-1,,,,expert-50,
expert-EasternXiangxi-cry-1,EasternXiangxi-cry-1,,,,expert-79,
auto-EasternXiangxi-cry-1,EasternXiangxi-cry-1,,,,auto-42,
expert-EasternXiangxi-die-1,EasternXiangxi-die-1,,,,expert-83,
auto-EasternXiangxi-die-1,EasternXiangxi-die-1,,,,auto-45,
expert-EasternXiangxi-difficult-1,EasternXiangxi-difficult-1,,,,expert-84,
auto-EasternXiangxi-difficult-1,EasternXiangxi-difficult-1,,,,auto-46,
expert-EasternXiangxi-dig-1,EasternXiangxi-dig-1,,,,expert-88,
auto-EasternXiangxi-dig-1,EasternXiangxi-dig-1,,,,auto-49,
expert-EasternXiangxi-dog-1,EasternXiangxi-dog-1,,Sinitic 狗 MC kuwX OC Cə.kˤroʔ,,expert-51,
expert-EasternXiangxi-drink-1,EasternXiangxi-drink-1,,,,expert-95,
auto-EasternXiangxi-dry-1,EasternXiangxi-dry-1,,,,auto-52,
expert-EasternXiangxi-early-1,EasternXiangxi-early-1,,,,expert-107,
auto-EasternXiangxi-egg-1,EasternXiangxi-egg-1,,,,auto-56,
expert-EasternXiangxi-empty-1,EasternXiangxi-empty-1,,Sinitic 空 MC khuwng,,expert-113,
auto-EasternXiangxi-empty-1,EasternXiangxi-empty-1,,,,auto-58,
expert-EasternXiangxi-eye-1,EasternXiangxi-eye-1,,Sinitic 目 MC mjuwk,,expert-53,
expert-EasternXiangxi-face-1,EasternXiangxi-face-1,,Sinitic 面 MC mjuwk,,expert-55,
